HUMAN DATE TIME,NODE TIME(SET),NODE TIME(SET),PITCH,LAT,LON,STRUCTURE HEIGHT,MODULE LENGTH,TIMEZONE,DEGREE DELTA,PWM DUTYCYCLE(%),VOLTAGE LIMIT,CURRENT LIMIT,NIGHT STOWINGANGLE,NUMBER OF ROWS,WIND,TIMESTAMP(H),TIMESTAMP(L),EXPECTED ANGLE,ANGLE DIFFERENCE,ACTUATOR CURRENT,BATTERY VOLTAGE,TILT ANGLE,LAST ACTUATION TIME,LAST ACTUATION TIME,MANUAL MODE,ALARM CODE,CLEANNING STOWING,RESERVED,RESERVED,TIMESTAMP(H),TIMESTAMP(L),EXPECTED ANGLE,ANGLE DIFFERENCE,ACTUATOR CURRENT,BATTERY VOLTAGE,TILT ANGLE,LAST ACTUATION TIME,LAST ACTUATION TIME,MANUAL MODE,ALARM CODE,CLEANNING STOWING,RESERVED,RESERVED,TIMESTAMP(H),TIMESTAMP(L),EXPECTED ANGLE,ANGLE DIFFERENCE,ACTUATOR CURRENT,BATTERY VOLTAGE,TILT ANGLE,LAST ACTUATION TIME,LAST ACTUATION TIME,MANUAL MODE,ALARM CODE,CLEANNING STOWING,RESERVED,RESERVED,TIMESTAMP(H),TIMESTAMP(L),EXPECTED ANGLE,ANGLE DIFFERENCE,ACTUATOR CURRENT,BATTERY VOLTAGE,TILT ANGLE,LAST ACTUATION TIME,LAST ACTUATION TIME,MANUAL MODE,ALARM CODE,CLEANNING STOWING,RESERVED,RESERVED,TIMESTAMP(H),TIMESTAMP(L),EXPECTED ANGLE,ANGLE DIFFERENCE,ACTUATOR CURRENT,BATTERY VOLTAGE,TILT ANGLE,LAST ACTUATION TIME,LAST ACTUATION TIME,MANUAL MODE,ALARM CODE,CLEANNING STOWING,RESERVED,RESERVED
Thu Sep 7 13:33:39 2017,22960,64859,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,64859,19548,72,58,2900,19620,22960,64837,0,0,0,35,99,22960,64859,19548,48,162,2900,19500,22960,64718,0,0,0,123,205,22960,64859,19548,178,56,2900,19370,22960,64369,0,0,0,29,99,22960,64859,19548,68,57,2900,19480,22960,64583,0,0,0,0,82,22960,64859,19548,48,76,2900,19500,22960,64710,0,0,0,5,117,
Thu Sep 7 13:37:40 2017,22960,65100,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,65100,19680,60,58,2900,19620,22960,64837,0,0,0,35,99,22960,65100,19680,190,162,2900,19490,22960,64718,0,0,0,123,205,22960,65100,19680,10,53,2900,19670,22960,64968,0,0,0,5,82,22960,65100,19680,50,53,2900,19730,22960,65095,0,0,0,0,87,22960,65100,19680,180,76,2900,19500,22960,64710,0,0,0,5,117,
Thu Sep 7 13:37:40 2017,22960,65100,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,65100,19680,60,58,2900,19620,22960,64837,0,0,0,35,99,22960,65100,19680,190,162,2900,19490,22960,64718,0,0,0,123,205,22960,65100,19680,10,53,2900,19670,22960,64968,0,0,0,5,82,22960,65100,19680,50,53,2900,19730,22960,65095,0,0,0,0,87,22960,65100,19680,180,76,2900,19500,22960,64710,0,0,0,5,117,
Thu Sep 7 13:41:40 2017,22960,65340,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,65340,19733,93,58,2800,19640,22960,64837,0,0,0,35,99,22960,65340,19733,7,147,2800,19740,22960,65115,0,0,0,111,187,22960,65340,19733,53,53,2800,19680,22960,64968,0,0,0,5,82,22960,65340,19733,27,53,2800,19760,22960,65095,0,0,0,0,87,22960,65340,19733,37,48,2800,19770,22960,65228,0,0,0,17,76,
Thu Sep 7 13:41:40 2017,22960,65340,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,65340,19733,93,58,2800,19640,22960,64837,0,0,0,35,99,22960,65340,19733,7,147,2800,19740,22960,65115,0,0,0,111,187,22960,65340,19733,53,53,2800,19680,22960,64968,0,0,0,5,82,22960,65340,19733,27,53,2800,19760,22960,65095,0,0,0,0,87,22960,65340,19733,37,48,2800,19770,22960,65228,0,0,0,17,76,
Thu Sep 7 13:45:40 2017,22961,44,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,44,19838,72,46,3000,19910,22960,65479,0,0,0,29,82,22961,44,19838,88,147,3000,19750,22960,65115,0,0,0,111,187,22961,44,19838,138,53,3000,19700,22960,64968,0,0,0,5,82,22961,44,19838,68,53,3000,19770,22960,65095,0,0,0,0,87,22961,44,19838,68,48,3000,19770,22960,65228,0,0,0,17,76,
Thu Sep 7 13:45:40 2017,22961,44,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,44,19838,72,46,3000,19910,22960,65479,0,0,0,29,82,22961,44,19838,88,147,3000,19750,22960,65115,0,0,0,111,187,22961,44,19838,138,53,3000,19700,22960,64968,0,0,0,5,82,22961,44,19838,68,53,3000,19770,22960,65095,0,0,0,0,87,22961,44,19838,68,48,3000,19770,22960,65228,0,0,0,17,76,
Thu Sep 7 13:49:41 2017,22961,285,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,285,19943,43,46,3000,19900,22960,65479,0,0,0,29,82,22961,285,19943,27,136,3000,19970,22961,200,0,0,0,117,158,22961,285,19943,23,55,3000,19920,22961,71,0,0,0,5,87,22961,285,19943,183,53,3000,19760,22960,65095,0,0,0,0,87,22961,285,19943,173,48,3000,19770,22960,65228,0,0,0,17,76,
Thu Sep 7 13:49:41 2017,22961,285,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,285,19943,43,46,3000,19900,22960,65479,0,0,0,29,82,22961,285,19943,27,136,3000,19970,22961,200,0,0,0,117,158,22961,285,19943,23,55,3000,19920,22961,71,0,0,0,5,87,22961,285,19943,183,53,3000,19760,22960,65095,0,0,0,0,87,22961,285,19943,173,48,3000,19770,22960,65228,0,0,0,17,76,
Thu Sep 7 13:53:41 2017,22961,525,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,525,20074,164,46,2800,19910,22960,65479,0,0,0,29,82,22961,525,20074,104,136,2800,19970,22961,200,0,0,0,117,158,22961,525,20074,144,55,2800,19930,22961,71,0,0,0,5,87,22961,525,20074,26,52,2800,20100,22961,329,0,0,0,23,82,22961,525,20074,54,138,2800,20020,22961,354,0,0,0,5,222,
Thu Sep 7 13:53:41 2017,22961,525,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,525,20074,164,46,2800,19910,22960,65479,0,0,0,29,82,22961,525,20074,104,136,2800,19970,22961,200,0,0,0,117,158,22961,525,20074,144,55,2800,19930,22961,71,0,0,0,5,87,22961,525,20074,26,52,2800,20100,22961,329,0,0,0,23,82,22961,525,20074,54,138,2800,20020,22961,354,0,0,0,5,222,
Thu Sep 7 13:57:41 2017,22961,765,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,765,20178,8,61,2800,20170,22961,580,0,0,0,35,99,22961,765,20178,72,118,2800,20250,22961,708,0,0,0,93,146,22961,765,20178,2,48,2800,20180,22961,595,0,0,0,17,82,22961,765,20178,98,52,2800,20080,22961,329,0,0,0,23,82,22961,765,20178,158,138,2800,20020,22961,354,0,0,0,5,222,
Thu Sep 7 13:57:41 2017,22961,765,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,765,20178,8,61,2800,20170,22961,580,0,0,0,35,99,22961,765,20178,72,118,2800,20250,22961,708,0,0,0,93,146,22961,765,20178,2,48,2800,20180,22961,595,0,0,0,17,82,22961,765,20178,98,52,2800,20080,22961,329,0,0,0,23,82,22961,765,20178,158,138,2800,20020,22961,354,0,0,0,5,222,
Thu Sep 7 14:01:41 2017,22961,1005,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,1005,20282,112,61,2800,20170,22961,580,0,0,0,35,99,22961,1005,20282,32,118,2800,20250,22961,708,0,0,0,93,146,22961,1005,20282,112,48,2800,20170,22961,595,0,0,0,17,82,22961,1005,20282,172,52,2800,20110,22961,329,0,0,0,23,82,22961,1005,20282,2,76,2800,20280,22961,842,0,0,0,29,128,
Thu Sep 7 14:01:41 2017,22961,1005,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,1005,20282,112,61,2800,20170,22961,580,0,0,0,35,99,22961,1005,20282,32,118,2800,20250,22961,708,0,0,0,93,146,22961,1005,20282,112,48,2800,20170,22961,595,0,0,0,17,82,22961,1005,20282,172,52,2800,20110,22961,329,0,0,0,23,82,22961,1005,20282,2,76,2800,20280,22961,842,0,0,0,29,128,
Thu Sep 7 14:05:41 2017,22961,1245,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,1245,20386,54,58,2800,20440,22961,1220,0,0,0,35,87,22961,1245,20386,126,118,2800,20260,22961,708,0,0,0,93,146,22961,1245,20386,44,61,2800,20430,22961,1226,0,0,0,0,93,22961,1245,20386,84,40,2800,20470,22961,1094,0,0,0,11,70,22961,1245,20386,106,76,2800,20280,22961,842,0,0,0,29,128,
Thu Sep 7 14:05:41 2017,22961,1245,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,1245,20386,54,58,2800,20440,22961,1220,0,0,0,35,87,22961,1245,20386,126,118,2800,20260,22961,708,0,0,0,93,146,22961,1245,20386,44,61,2800,20430,22961,1226,0,0,0,0,93,22961,1245,20386,84,40,2800,20470,22961,1094,0,0,0,11,70,22961,1245,20386,106,76,2800,20280,22961,842,0,0,0,29,128,
Thu Sep 7 14:09:42 2017,22961,1486,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,1486,20516,76,58,3000,20440,22961,1220,0,0,0,35,87,22961,1486,20516,44,118,3000,20560,22961,1350,0,0,0,76,146,22961,1486,20516,96,61,3000,20420,22961,1226,0,0,0,0,93,22961,1486,20516,36,40,3000,20480,22961,1094,0,0,0,11,70,22961,1486,20516,54,56,3000,20570,22961,1480,0,0,0,5,93,
Thu Sep 7 14:09:42 2017,22961,1486,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,1486,20516,76,58,3000,20440,22961,1220,0,0,0,35,87,22961,1486,20516,44,118,3000,20560,22961,1350,0,0,0,76,146,22961,1486,20516,96,61,3000,20420,22961,1226,0,0,0,0,93,22961,1486,20516,36,40,3000,20480,22961,1094,0,0,0,11,70,22961,1486,20516,54,56,3000,20570,22961,1480,0,0,0,5,93,
Thu Sep 7 14:13:42 2017,22961,1726,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,1726,20568,108,58,2800,20460,22961,1220,0,0,0,35,87,22961,1726,20568,8,118,2800,20560,22961,1350,0,0,0,76,146,22961,1726,20568,98,61,2800,20470,22961,1226,0,0,0,0,93,22961,1726,20568,28,40,2800,20540,22961,1094,0,0,0,11,70,22961,1726,20568,2,56,2800,20570,22961,1480,0,0,0,5,93,
Thu Sep 7 14:13:42 2017,22961,1726,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,1726,20568,108,58,2800,20460,22961,1220,0,0,0,35,87,22961,1726,20568,8,118,2800,20560,22961,1350,0,0,0,76,146,22961,1726,20568,98,61,2800,20470,22961,1226,0,0,0,0,93,22961,1726,20568,28,40,2800,20540,22961,1094,0,0,0,11,70,22961,1726,20568,2,56,2800,20570,22961,1480,0,0,0,5,93,
Thu Sep 7 14:17:42 2017,22961,1966,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,1966,20671,69,43,2800,20740,22961,1869,0,0,0,11,58,22961,1966,20671,101,118,2800,20570,22961,1350,0,0,0,76,146,22961,1966,20671,59,43,2800,20730,22961,1866,0,0,0,11,70,22961,1966,20671,131,40,2800,20540,22961,1094,0,0,0,11,70,22961,1966,20671,81,56,2800,20590,22961,1480,0,0,0,5,93,
Thu Sep 7 14:17:42 2017,22961,1966,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,1966,20671,69,43,2800,20740,22961,1869,0,0,0,11,58,22961,1966,20671,101,118,2800,20570,22961,1350,0,0,0,76,146,22961,1966,20671,59,43,2800,20730,22961,1866,0,0,0,11,70,22961,1966,20671,131,40,2800,20540,22961,1094,0,0,0,11,70,22961,1966,20671,81,56,2800,20590,22961,1480,0,0,0,5,93,
Thu Sep 7 14:21:43 2017,22961,2207,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,2207,20773,33,43,2900,20740,22961,1869,0,0,0,11,58,22961,2207,20773,7,315,2900,20780,22961,2183,0,0,0,17,415,22961,2207,20773,63,43,2900,20710,22961,1866,0,0,0,11,70,22961,2207,20773,137,32,2900,20910,22961,2124,0,0,0,5,64,22961,2207,20773,7,75,2900,20780,22961,2149,0,0,0,11,111,
Thu Sep 7 14:21:43 2017,22961,2207,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,2207,20773,33,43,2900,20740,22961,1869,0,0,0,11,58,22961,2207,20773,7,315,2900,20780,22961,2183,0,0,0,17,415,22961,2207,20773,63,43,2900,20710,22961,1866,0,0,0,11,70,22961,2207,20773,137,32,2900,20910,22961,2124,0,0,0,5,64,22961,2207,20773,7,75,2900,20780,22961,2149,0,0,0,11,111,
Thu Sep 7 14:25:43 2017,22961,2447,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,2447,20902,162,43,2900,20740,22961,1869,0,0,0,11,58,22961,2447,20902,122,315,2900,20780,22961,2183,0,0,0,17,415,22961,2447,20902,38,47,2900,20940,22961,2385,0,0,0,11,76,22961,2447,20902,18,32,2900,20920,22961,2124,0,0,0,5,64,22961,2447,20902,112,75,2900,20790,22961,2149,0,0,0,11,111,
Thu Sep 7 14:25:43 2017,22961,2447,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,2447,20902,162,43,2900,20740,22961,1869,0,0,0,11,58,22961,2447,20902,122,315,2900,20780,22961,2183,0,0,0,17,415,22961,2447,20902,38,47,2900,20940,22961,2385,0,0,0,11,76,22961,2447,20902,18,32,2900,20920,22961,2124,0,0,0,5,64,22961,2447,20902,112,75,2900,20790,22961,2149,0,0,0,11,111,
Thu Sep 7 14:29:43 2017,22961,2687,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,2687,21004,26,55,2900,21030,22961,2499,0,0,0,5,76,22961,2687,21004,56,117,2900,21060,22961,2629,0,0,0,76,164,22961,2687,21004,44,47,2900,20960,22961,2385,0,0,0,11,76,22961,2687,21004,74,32,2900,20930,22961,2124,0,0,0,5,64,22961,2687,21004,26,65,2900,21030,22961,2636,0,0,0,41,99,
Thu Sep 7 14:29:43 2017,22961,2687,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,2687,21004,26,55,2900,21030,22961,2499,0,0,0,5,76,22961,2687,21004,56,117,2900,21060,22961,2629,0,0,0,76,164,22961,2687,21004,44,47,2900,20960,22961,2385,0,0,0,11,76,22961,2687,21004,74,32,2900,20930,22961,2124,0,0,0,5,64,22961,2687,21004,26,65,2900,21030,22961,2636,0,0,0,41,99,
Thu Sep 7 14:33:43 2017,22961,2927,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,2927,21105,75,55,2900,21030,22961,2499,0,0,0,5,76,22961,2927,21105,55,117,2900,21050,22961,2629,0,0,0,76,164,22961,2927,21105,125,47,2900,20980,22961,2385,0,0,0,11,76,22961,2927,21105,165,32,2900,20940,22961,2124,0,0,0,5,64,22961,2927,21105,75,65,2900,21030,22961,2636,0,0,0,41,99,
Thu Sep 7 14:33:43 2017,22961,2927,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,2927,21105,75,55,2900,21030,22961,2499,0,0,0,5,76,22961,2927,21105,55,117,2900,21050,22961,2629,0,0,0,76,164,22961,2927,21105,125,47,2900,20980,22961,2385,0,0,0,11,76,22961,2927,21105,165,32,2900,20940,22961,2124,0,0,0,5,64,22961,2927,21105,75,65,2900,21030,22961,2636,0,0,0,41,99,
Thu Sep 7 14:37:43 2017,22961,3167,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,3167,21207,177,55,2900,21030,22961,2499,0,0,0,5,76,22961,3167,21207,157,117,2900,21050,22961,2629,0,0,0,76,164,22961,3167,21207,63,56,2900,21270,22961,3144,0,0,0,5,93,22961,3167,21207,7,45,2900,21200,22961,3014,0,0,0,5,76,22961,3167,21207,167,65,2900,21040,22961,2636,0,0,0,41,99,
Thu Sep 7 14:37:43 2017,22961,3167,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,3167,21207,177,55,2900,21030,22961,2499,0,0,0,5,76,22961,3167,21207,157,117,2900,21050,22961,2629,0,0,0,76,164,22961,3167,21207,63,56,2900,21270,22961,3144,0,0,0,5,93,22961,3167,21207,7,45,2900,21200,22961,3014,0,0,0,5,76,22961,3167,21207,167,65,2900,21040,22961,2636,0,0,0,41,99,
Thu Sep 7 14:41:44 2017,22961,3408,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,3408,21333,47,54,2800,21380,22961,3268,0,0,0,5,82,22961,3408,21333,13,105,2800,21320,22961,3268,0,0,0,0,128,22961,3408,21333,73,56,2800,21260,22961,3144,0,0,0,5,93,22961,3408,21333,133,45,2800,21200,22961,3014,0,0,0,5,76,22961,3408,21333,23,75,2800,21310,22961,3276,0,0,0,5,111,
Thu Sep 7 14:41:44 2017,22961,3408,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,3408,21333,47,54,2800,21380,22961,3268,0,0,0,5,82,22961,3408,21333,13,105,2800,21320,22961,3268,0,0,0,0,128,22961,3408,21333,73,56,2800,21260,22961,3144,0,0,0,5,93,22961,3408,21333,133,45,2800,21200,22961,3014,0,0,0,5,76,22961,3408,21333,23,75,2800,21310,22961,3276,0,0,0,5,111,
Thu Sep 7 14:45:44 2017,22961,3648,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,3648,21384,16,54,2800,21400,22961,3268,0,0,0,5,82,22961,3648,21384,54,105,2800,21330,22961,3268,0,0,0,0,128,22961,3648,21384,134,56,2800,21250,22961,3144,0,0,0,5,93,22961,3648,21384,174,45,2800,21210,22961,3014,0,0,0,5,76,22961,3648,21384,84,75,2800,21300,22961,3276,0,0,0,5,111,
Thu Sep 7 14:45:44 2017,22961,3648,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,3648,21384,16,54,2800,21400,22961,3268,0,0,0,5,82,22961,3648,21384,54,105,2800,21330,22961,3268,0,0,0,0,128,22961,3648,21384,134,56,2800,21250,22961,3144,0,0,0,5,93,22961,3648,21384,174,45,2800,21210,22961,3014,0,0,0,5,76,22961,3648,21384,84,75,2800,21300,22961,3276,0,0,0,5,111,
Thu Sep 7 14:49:44 2017,22961,3888,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,3888,21484,104,54,2800,21380,22961,3268,0,0,0,5,82,22961,3888,21484,144,105,2800,21340,22961,3268,0,0,0,0,128,22961,3888,21484,56,41,2800,21540,22961,3782,0,0,0,0,76,22961,3888,21484,6,53,2800,21490,22961,3654,0,0,0,11,87,22961,3888,21484,56,84,2800,21540,22961,3793,0,0,0,5,123,
Thu Sep 7 14:49:44 2017,22961,3888,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,3888,21484,104,54,2800,21380,22961,3268,0,0,0,5,82,22961,3888,21484,144,105,2800,21340,22961,3268,0,0,0,0,128,22961,3888,21484,56,41,2800,21540,22961,3782,0,0,0,0,76,22961,3888,21484,6,53,2800,21490,22961,3654,0,0,0,11,87,22961,3888,21484,56,84,2800,21540,22961,3793,0,0,0,5,123,
Thu Sep 7 14:53:44 2017,22961,4128,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,4128,21584,34,200,2800,21550,22961,4105,0,0,0,17,275,22961,4128,21584,14,109,2800,21570,22961,3908,0,0,0,70,146,22961,4128,21584,44,41,2800,21540,22961,3782,0,0,0,0,76,22961,4128,21584,84,53,2800,21500,22961,3654,0,0,0,11,87,22961,4128,21584,44,84,2800,21540,22961,3793,0,0,0,5,123,
Thu Sep 7 14:53:44 2017,22961,4128,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,4128,21584,34,200,2800,21550,22961,4105,0,0,0,17,275,22961,4128,21584,14,109,2800,21570,22961,3908,0,0,0,70,146,22961,4128,21584,44,41,2800,21540,22961,3782,0,0,0,0,76,22961,4128,21584,84,53,2800,21500,22961,3654,0,0,0,11,87,22961,4128,21584,44,84,2800,21540,22961,3793,0,0,0,5,123,
Thu Sep 7 14:57:44 2017,22961,4368,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,4368,21709,149,200,3000,21560,22961,4105,0,0,0,17,275,22961,4368,21709,129,109,3000,21580,22961,3908,0,0,0,70,146,22961,4368,21709,179,41,3000,21530,22961,3782,0,0,0,0,76,22961,4368,21709,61,47,3000,21770,22961,4293,0,0,0,23,76,22961,4368,21709,179,84,3000,21530,22961,3793,0,0,0,5,123,
Thu Sep 7 14:57:44 2017,22961,4368,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,4368,21709,149,200,3000,21560,22961,4105,0,0,0,17,275,22961,4368,21709,129,109,3000,21580,22961,3908,0,0,0,70,146,22961,4368,21709,179,41,3000,21530,22961,3782,0,0,0,0,76,22961,4368,21709,61,47,3000,21770,22961,4293,0,0,0,23,76,22961,4368,21709,179,84,3000,21530,22961,3793,0,0,0,5,123,
Thu Sep 7 15:01:44 2017,22961,4608,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,4608,21813,17,63,2900,21830,22961,4420,0,0,0,41,105,22961,4608,21813,23,113,2900,21790,22961,4436,0,0,0,82,128,22961,4608,21813,3,41,2900,21810,22961,4427,0,0,0,5,76,22961,4608,21813,33,47,2900,21780,22961,4293,0,0,0,23,76,22961,4608,21813,33,81,2900,21780,22961,4433,0,0,0,11,123,
Thu Sep 7 15:01:44 2017,22961,4608,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,4608,21813,17,63,2900,21830,22961,4420,0,0,0,41,105,22961,4608,21813,23,113,2900,21790,22961,4436,0,0,0,82,128,22961,4608,21813,3,41,2900,21810,22961,4427,0,0,0,5,76,22961,4608,21813,33,47,2900,21780,22961,4293,0,0,0,23,76,22961,4608,21813,33,81,2900,21780,22961,4433,0,0,0,11,123,
Thu Sep 7 15:05:45 2017,22961,4849,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,4849,21913,73,63,2900,21840,22961,4420,0,0,0,41,105,22961,4849,21913,123,113,2900,21790,22961,4436,0,0,0,82,128,22961,4849,21913,103,41,2900,21810,22961,4427,0,0,0,5,76,22961,4849,21913,143,47,2900,21770,22961,4293,0,0,0,23,76,22961,4849,21913,123,81,2900,21790,22961,4433,0,0,0,11,123,
Thu Sep 7 15:05:45 2017,22961,4849,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,4849,21913,73,63,2900,21840,22961,4420,0,0,0,41,105,22961,4849,21913,123,113,2900,21790,22961,4436,0,0,0,82,128,22961,4849,21913,103,41,2900,21810,22961,4427,0,0,0,5,76,22961,4849,21913,143,47,2900,21770,22961,4293,0,0,0,23,76,22961,4849,21913,123,81,2900,21790,22961,4433,0,0,0,11,123,
Thu Sep 7 15:09:45 2017,22961,5089,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,5089,22011,171,63,2900,21840,22961,4420,0,0,0,41,105,22961,5089,22011,99,120,2900,22110,22961,5060,0,0,0,0,158,22961,5089,22011,119,51,2900,22130,22961,5066,0,0,0,5,76,22961,5089,22011,11,46,2900,22000,22961,4933,0,0,0,17,76,22961,5089,22011,39,91,2900,22050,22961,5073,0,0,0,5,134,
Thu Sep 7 15:09:45 2017,22961,5089,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,5089,22011,171,63,2900,21840,22961,4420,0,0,0,41,105,22961,5089,22011,99,120,2900,22110,22961,5060,0,0,0,0,158,22961,5089,22011,119,51,2900,22130,22961,5066,0,0,0,5,76,22961,5089,22011,11,46,2900,22000,22961,4933,0,0,0,17,76,22961,5089,22011,39,91,2900,22050,22961,5073,0,0,0,5,134,
Thu Sep 7 15:13:45 2017,22961,5329,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,5329,22134,46,50,2900,22180,22961,5189,0,0,0,5,87,22961,5329,22134,24,120,2900,22110,22961,5060,0,0,0,0,158,22961,5329,22134,4,51,2900,22130,22961,5066,0,0,0,5,76,22961,5329,22134,134,46,2900,22000,22961,4933,0,0,0,17,76,22961,5329,22134,84,91,2900,22050,22961,5073,0,0,0,5,134,
Thu Sep 7 15:13:45 2017,22961,5329,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,5329,22134,46,50,2900,22180,22961,5189,0,0,0,5,87,22961,5329,22134,24,120,2900,22110,22961,5060,0,0,0,0,158,22961,5329,22134,4,51,2900,22130,22961,5066,0,0,0,5,76,22961,5329,22134,134,46,2900,22000,22961,4933,0,0,0,17,76,22961,5329,22134,84,91,2900,22050,22961,5073,0,0,0,5,134,
Thu Sep 7 15:13:45 2017,22961,5329,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,5329,22134,46,50,2900,22180,22961,5189,0,0,0,5,87,22961,5329,22134,24,120,2900,22110,22961,5060,0,0,0,0,158,22961,5329,22134,4,51,2900,22130,22961,5066,0,0,0,5,76,22961,5329,22134,134,46,2900,22000,22961,4933,0,0,0,17,76,22961,5329,22134,84,91,2900,22050,22961,5073,0,0,0,5,134,
Thu Sep 7 15:13:45 2017,22961,5329,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,5329,22134,46,50,2900,22180,22961,5189,0,0,0,5,87,22961,5329,22134,24,120,2900,22110,22961,5060,0,0,0,0,158,22961,5329,22134,4,51,2900,22130,22961,5066,0,0,0,5,76,22961,5329,22134,134,46,2900,22000,22961,4933,0,0,0,17,76,22961,5329,22134,84,91,2900,22050,22961,5073,0,0,0,5,134,
Thu Sep 7 15:13:45 2017,22961,5329,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,5329,22134,46,50,2900,22180,22961,5189,0,0,0,5,87,22961,5329,22134,24,120,2900,22110,22961,5060,0,0,0,0,158,22961,5329,22134,4,51,2900,22130,22961,5066,0,0,0,5,76,22961,5329,22134,134,46,2900,22000,22961,4933,0,0,0,17,76,22961,5329,22134,84,91,2900,22050,22961,5073,0,0,0,5,134,
Thu Sep 7 15:13:45 2017,22961,5329,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,5329,22134,46,50,2900,22180,22961,5189,0,0,0,5,87,22961,5329,22134,24,120,2900,22110,22961,5060,0,0,0,0,158,22961,5329,22134,4,51,2900,22130,22961,5066,0,0,0,5,76,22961,5329,22134,134,46,2900,22000,22961,4933,0,0,0,17,76,22961,5329,22134,84,91,2900,22050,22961,5073,0,0,0,5,134,
Thu Sep 7 15:25:45 2017,22961,6049,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,6049,22378,52,57,2800,22430,22961,6016,0,0,0,35,105,22961,6049,22378,2,123,2800,22380,22961,5828,0,0,0,99,152,22961,6049,22378,8,54,2800,22370,22961,5833,0,0,0,5,87,22961,6049,22378,108,58,2800,22270,22961,5574,0,0,0,5,93,22961,6049,22378,78,111,2800,22300,22961,5703,0,0,0,82,140,
Thu Sep 7 15:25:45 2017,22961,6049,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,6049,22378,52,57,2800,22430,22961,6016,0,0,0,35,105,22961,6049,22378,2,123,2800,22380,22961,5828,0,0,0,99,152,22961,6049,22378,8,54,2800,22370,22961,5833,0,0,0,5,87,22961,6049,22378,108,58,2800,22270,22961,5574,0,0,0,5,93,22961,6049,22378,78,111,2800,22300,22961,5703,0,0,0,82,140,
