HUMAN DATE TIME,NODE TIME(SET),NODE TIME(SET),PITCH,LAT,LON,STRUCTURE HEIGHT,MODULE LENGTH,TIMEZONE,DEGREE DELTA,PWM DUTYCYCLE(%),VOLTAGE LIMIT,CURRENT LIMIT,NIGHT STOWINGANGLE,NUMBER OF ROWS,WIND,TIMESTAMP(H),TIMESTAMP(L),EXPECTED ANGLE,ANGLE DIFFERENCE,ACTUATOR CURRENT,BATTERY VOLTAGE,TILT ANGLE,LAST ACTUATION TIME,LAST ACTUATION TIME,MANUAL MODE,ALARM CODE,CLEANNING STOWING,RESERVED,RESERVED,TIMESTAMP(H),TIMESTAMP(L),EXPECTED ANGLE,ANGLE DIFFERENCE,ACTUATOR CURRENT,BATTERY VOLTAGE,TILT ANGLE,LAST ACTUATION TIME,LAST ACTUATION TIME,MANUAL MODE,ALARM CODE,CLEANNING STOWING,RESERVED,RESERVED,TIMESTAMP(H),TIMESTAMP(L),EXPECTED ANGLE,ANGLE DIFFERENCE,ACTUATOR CURRENT,BATTERY VOLTAGE,TILT ANGLE,LAST ACTUATION TIME,LAST ACTUATION TIME,MANUAL MODE,ALARM CODE,CLEANNING STOWING,RESERVED,RESERVED,TIMESTAMP(H),TIMESTAMP(L),EXPECTED ANGLE,ANGLE DIFFERENCE,ACTUATOR CURRENT,BATTERY VOLTAGE,TILT ANGLE,LAST ACTUATION TIME,LAST ACTUATION TIME,MANUAL MODE,ALARM CODE,CLEANNING STOWING,RESERVED,RESERVED,TIMESTAMP(H),TIMESTAMP(L),EXPECTED ANGLE,ANGLE DIFFERENCE,ACTUATOR CURRENT,BATTERY VOLTAGE,TILT ANGLE,LAST ACTUATION TIME,LAST ACTUATION TIME,MANUAL MODE,ALARM CODE,CLEANNING STOWING,RESERVED,RESERVED
Tue Oct 10 06:18:03 2017,23004,6339,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,6339,17800,160,155,2600,17640,23004,3934,0,0,0,105,210,23004,6339,17800,3570,782,2600,21370,23000,46286,0,32,0,732,837,23004,6339,17800,20,16,2600,17780,23004,3958,0,0,0,0,99,23004,6339,17800,40,136,2600,17760,23004,3940,0,0,0,64,199,23004,6339,17800,20,225,2600,17780,23004,3949,0,0,0,164,292,
Tue Oct 10 06:18:03 2017,23004,6339,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,6339,17800,160,155,2600,17640,23004,3934,0,0,0,105,210,23004,6339,17800,3570,782,2600,21370,23000,46286,0,32,0,732,837,23004,6339,17800,20,16,2600,17780,23004,3958,0,0,0,0,99,23004,6339,17800,40,136,2600,17760,23004,3940,0,0,0,64,199,23004,6339,17800,20,225,2600,17780,23004,3949,0,0,0,164,292,
Tue Oct 10 06:22:04 2017,23004,6580,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,6580,17800,150,155,2600,17650,23004,3934,0,0,0,105,210,23004,6580,17800,3560,782,2600,21360,23000,46286,0,32,0,732,837,23004,6580,17800,30,16,2600,17770,23004,3958,0,0,0,0,99,23004,6580,17800,40,136,2600,17760,23004,3940,0,0,0,64,199,23004,6580,17800,20,225,2600,17780,23004,3949,0,0,0,164,292,
Tue Oct 10 06:22:04 2017,23004,6580,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,6580,17800,150,155,2600,17650,23004,3934,0,0,0,105,210,23004,6580,17800,3560,782,2600,21360,23000,46286,0,32,0,732,837,23004,6580,17800,30,16,2600,17770,23004,3958,0,0,0,0,99,23004,6580,17800,40,136,2600,17760,23004,3940,0,0,0,64,199,23004,6580,17800,20,225,2600,17780,23004,3949,0,0,0,164,292,
Tue Oct 10 06:26:05 2017,23004,6821,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,6821,17800,160,155,2700,17640,23004,3934,0,0,0,105,210,23004,6821,17800,3560,782,2700,21360,23000,46286,0,32,0,732,837,23004,6821,17800,30,16,2700,17770,23004,3958,0,0,0,0,99,23004,6821,17800,40,136,2700,17760,23004,3940,0,0,0,64,199,23004,6821,17800,30,225,2700,17770,23004,3949,0,0,0,164,292,
Tue Oct 10 06:26:05 2017,23004,6821,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,6821,17800,160,155,2700,17640,23004,3934,0,0,0,105,210,23004,6821,17800,3560,782,2700,21360,23000,46286,0,32,0,732,837,23004,6821,17800,30,16,2700,17770,23004,3958,0,0,0,0,99,23004,6821,17800,40,136,2700,17760,23004,3940,0,0,0,64,199,23004,6821,17800,30,225,2700,17770,23004,3949,0,0,0,164,292,
Tue Oct 10 06:30:06 2017,23004,7062,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,7062,17800,150,155,2600,17650,23004,3934,0,0,0,105,210,23004,7062,17800,3560,782,2600,21360,23000,46286,0,32,0,732,837,23004,7062,17800,30,16,2600,17770,23004,3958,0,0,0,0,99,23004,7062,17800,50,136,2600,17750,23004,3940,0,0,0,64,199,23004,7062,17800,20,225,2600,17780,23004,3949,0,0,0,164,292,
Tue Oct 10 06:30:06 2017,23004,7062,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,7062,17800,150,155,2600,17650,23004,3934,0,0,0,105,210,23004,7062,17800,3560,782,2600,21360,23000,46286,0,32,0,732,837,23004,7062,17800,30,16,2600,17770,23004,3958,0,0,0,0,99,23004,7062,17800,50,136,2600,17750,23004,3940,0,0,0,64,199,23004,7062,17800,20,225,2600,17780,23004,3949,0,0,0,164,292,
Tue Oct 10 06:34:07 2017,23004,7303,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,7303,17800,160,155,2700,17640,23004,3934,0,0,0,105,210,23004,7303,17800,3570,782,2700,21370,23000,46286,0,32,0,732,837,23004,7303,17800,30,16,2700,17770,23004,3958,0,0,0,0,99,23004,7303,17800,40,136,2700,17760,23004,3940,0,0,0,64,199,23004,7303,17800,30,225,2700,17770,23004,3949,0,0,0,164,292,
Tue Oct 10 06:34:07 2017,23004,7303,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,7303,17800,160,155,2700,17640,23004,3934,0,0,0,105,210,23004,7303,17800,3570,782,2700,21370,23000,46286,0,32,0,732,837,23004,7303,17800,30,16,2700,17770,23004,3958,0,0,0,0,99,23004,7303,17800,40,136,2700,17760,23004,3940,0,0,0,64,199,23004,7303,17800,30,225,2700,17770,23004,3949,0,0,0,164,292,
Tue Oct 10 06:34:07 2017,23004,7303,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,7303,17800,160,155,2700,17640,23004,3934,0,0,0,105,210,23004,7303,17800,3570,782,2700,21370,23000,46286,0,32,0,732,837,23004,7303,17800,30,16,2700,17770,23004,3958,0,0,0,0,99,23004,7303,17800,40,136,2700,17760,23004,3940,0,0,0,64,199,23004,7303,17800,30,225,2700,17770,23004,3949,0,0,0,164,292,
Tue Oct 10 06:34:07 2017,23004,7303,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,7303,17800,160,155,2700,17640,23004,3934,0,0,0,105,210,23004,7303,17800,3570,782,2700,21370,23000,46286,0,32,0,732,837,23004,7303,17800,30,16,2700,17770,23004,3958,0,0,0,0,99,23004,7303,17800,40,136,2700,17760,23004,3940,0,0,0,64,199,23004,7303,17800,30,225,2700,17770,23004,3949,0,0,0,164,292,
Tue Oct 10 06:42:09 2017,23004,7785,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,7785,17899,91,120,2600,17990,23004,7624,0,0,0,99,146,23004,7785,17899,3461,782,2600,21360,23000,46286,0,32,0,732,837,23004,7785,17899,129,16,2600,17770,23004,3958,0,0,0,0,99,23004,7785,17899,71,93,2600,17970,23004,7632,0,0,0,70,123,23004,7785,17899,129,225,2600,17770,23004,3949,0,0,0,164,292,
Tue Oct 10 06:42:09 2017,23004,7785,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,7785,17899,91,120,2600,17990,23004,7624,0,0,0,99,146,23004,7785,17899,3461,782,2600,21360,23000,46286,0,32,0,732,837,23004,7785,17899,129,16,2600,17770,23004,3958,0,0,0,0,99,23004,7785,17899,71,93,2600,17970,23004,7632,0,0,0,70,123,23004,7785,17899,129,225,2600,17770,23004,3949,0,0,0,164,292,
Tue Oct 10 06:46:10 2017,23004,8026,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,8026,17785,15,82,2600,17770,23004,8009,0,0,0,0,140,23004,8026,17785,3595,782,2600,21380,23000,46286,0,32,0,732,837,23004,8026,17785,5,16,2600,17780,23004,3958,0,0,0,0,99,23004,8026,17785,185,93,2600,17970,23004,7632,0,0,0,70,123,23004,8026,17785,5,225,2600,17780,23004,3949,0,0,0,164,292,
Tue Oct 10 06:46:10 2017,23004,8026,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,8026,17785,15,82,2600,17770,23004,8009,0,0,0,0,140,23004,8026,17785,3595,782,2600,21380,23000,46286,0,32,0,732,837,23004,8026,17785,5,16,2600,17780,23004,3958,0,0,0,0,99,23004,8026,17785,185,93,2600,17970,23004,7632,0,0,0,70,123,23004,8026,17785,5,225,2600,17780,23004,3949,0,0,0,164,292,
Tue Oct 10 06:50:11 2017,23004,8267,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,8267,17671,109,82,2700,17780,23004,8009,0,0,0,0,140,23004,8267,17671,3689,782,2700,21360,23000,46286,0,32,0,732,837,23004,8267,17671,99,16,2700,17770,23004,3958,0,0,0,0,99,23004,8267,17671,109,52,2700,17780,23004,8071,0,0,0,5,111,23004,8267,17671,109,225,2700,17780,23004,3949,0,0,0,164,292,
Tue Oct 10 06:50:11 2017,23004,8267,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,8267,17671,109,82,2700,17780,23004,8009,0,0,0,0,140,23004,8267,17671,3689,782,2700,21360,23000,46286,0,32,0,732,837,23004,8267,17671,99,16,2700,17770,23004,3958,0,0,0,0,99,23004,8267,17671,109,52,2700,17780,23004,8071,0,0,0,5,111,23004,8267,17671,109,225,2700,17780,23004,3949,0,0,0,164,292,
Tue Oct 10 06:54:12 2017,23004,8508,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,8508,17613,167,82,2700,17780,23004,8009,0,0,0,0,140,23004,8508,17613,3747,782,2700,21360,23000,46286,0,32,0,732,837,23004,8508,17613,157,16,2700,17770,23004,3958,0,0,0,0,99,23004,8508,17613,157,52,2700,17770,23004,8071,0,0,0,5,111,23004,8508,17613,167,225,2700,17780,23004,3949,0,0,0,164,292,
Tue Oct 10 06:54:12 2017,23004,8508,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,8508,17613,167,82,2700,17780,23004,8009,0,0,0,0,140,23004,8508,17613,3747,782,2700,21360,23000,46286,0,32,0,732,837,23004,8508,17613,157,16,2700,17770,23004,3958,0,0,0,0,99,23004,8508,17613,157,52,2700,17770,23004,8071,0,0,0,5,111,23004,8508,17613,167,225,2700,17780,23004,3949,0,0,0,164,292,
Tue Oct 10 06:58:13 2017,23004,8749,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,8749,17470,10,166,2700,17480,23004,8523,0,0,0,5,205,23004,8749,17470,3900,782,2700,21370,23000,46286,0,32,0,732,837,23004,8749,17470,40,57,2700,17510,23004,8536,0,0,0,17,117,23004,8749,17470,30,84,2700,17500,23004,8540,0,0,0,23,128,23004,8749,17470,50,111,2700,17520,23004,8555,0,0,0,5,169,
Tue Oct 10 06:58:13 2017,23004,8749,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,8749,17470,10,166,2700,17480,23004,8523,0,0,0,5,205,23004,8749,17470,3900,782,2700,21370,23000,46286,0,32,0,732,837,23004,8749,17470,40,57,2700,17510,23004,8536,0,0,0,17,117,23004,8749,17470,30,84,2700,17500,23004,8540,0,0,0,23,128,23004,8749,17470,50,111,2700,17520,23004,8555,0,0,0,5,169,
Tue Oct 10 07:02:14 2017,23004,8990,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,8990,17354,136,166,2700,17490,23004,8523,0,0,0,5,205,23004,8990,17354,4016,782,2700,21370,23000,46286,0,32,0,732,837,23004,8990,17354,156,57,2700,17510,23004,8536,0,0,0,17,117,23004,8990,17354,146,84,2700,17500,23004,8540,0,0,0,23,128,23004,8990,17354,6,146,2700,17360,23004,8956,0,0,0,5,193,
Tue Oct 10 07:02:14 2017,23004,8990,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,8990,17354,136,166,2700,17490,23004,8523,0,0,0,5,205,23004,8990,17354,4016,782,2700,21370,23000,46286,0,32,0,732,837,23004,8990,17354,156,57,2700,17510,23004,8536,0,0,0,17,117,23004,8990,17354,146,84,2700,17500,23004,8540,0,0,0,23,128,23004,8990,17354,6,146,2700,17360,23004,8956,0,0,0,5,193,
Tue Oct 10 07:06:15 2017,23004,9231,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,9231,17237,7,167,2700,17230,23004,9094,0,0,0,5,193,23004,9231,17237,4133,782,2700,21370,23000,46286,0,32,0,732,837,23004,9231,17237,13,100,2700,17250,23004,9037,0,0,0,52,140,23004,9231,17237,33,101,2700,17270,23004,9034,0,0,0,76,140,23004,9231,17237,113,146,2700,17350,23004,8956,0,0,0,5,193,
Tue Oct 10 07:06:15 2017,23004,9231,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,9231,17237,7,167,2700,17230,23004,9094,0,0,0,5,193,23004,9231,17237,4133,782,2700,21370,23000,46286,0,32,0,732,837,23004,9231,17237,13,100,2700,17250,23004,9037,0,0,0,52,140,23004,9231,17237,33,101,2700,17270,23004,9034,0,0,0,76,140,23004,9231,17237,113,146,2700,17350,23004,8956,0,0,0,5,193,
Tue Oct 10 07:10:16 2017,23004,9472,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,9472,17119,121,167,2700,17240,23004,9094,0,0,0,5,193,23004,9472,17119,4241,782,2700,21360,23000,46286,0,32,0,732,837,23004,9472,17119,121,100,2700,17240,23004,9037,0,0,0,52,140,23004,9472,17119,161,101,2700,17280,23004,9034,0,0,0,76,140,23004,9472,17119,51,169,2700,17170,23004,9375,0,0,0,11,199,
Tue Oct 10 07:10:16 2017,23004,9472,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,9472,17119,121,167,2700,17240,23004,9094,0,0,0,5,193,23004,9472,17119,4241,782,2700,21360,23000,46286,0,32,0,732,837,23004,9472,17119,121,100,2700,17240,23004,9037,0,0,0,52,140,23004,9472,17119,161,101,2700,17280,23004,9034,0,0,0,76,140,23004,9472,17119,51,169,2700,17170,23004,9375,0,0,0,11,199,
Tue Oct 10 07:14:17 2017,23004,9713,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,9713,16969,51,169,2700,17020,23004,9542,0,0,0,152,193,23004,9713,16969,4401,782,2700,21370,23000,46286,0,32,0,732,837,23004,9713,16969,11,116,2700,16980,23004,9555,0,0,0,82,152,23004,9713,16969,51,104,2700,17020,23004,9553,0,0,0,76,140,23004,9713,16969,21,160,2700,16990,23004,9672,0,0,0,123,193,
Tue Oct 10 07:14:17 2017,23004,9713,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,9713,16969,51,169,2700,17020,23004,9542,0,0,0,152,193,23004,9713,16969,4401,782,2700,21370,23000,46286,0,32,0,732,837,23004,9713,16969,11,116,2700,16980,23004,9555,0,0,0,82,152,23004,9713,16969,51,104,2700,17020,23004,9553,0,0,0,76,140,23004,9713,16969,21,160,2700,16990,23004,9672,0,0,0,123,193,
Tue Oct 10 07:18:17 2017,23004,9953,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,9953,16847,173,169,2700,17020,23004,9542,0,0,0,152,193,23004,9953,16847,4523,782,2700,21370,23000,46286,0,32,0,732,837,23004,9953,16847,123,116,2700,16970,23004,9555,0,0,0,82,152,23004,9953,16847,173,104,2700,17020,23004,9553,0,0,0,76,140,23004,9953,16847,173,160,2700,17020,23004,9672,0,0,0,123,193,
Tue Oct 10 07:18:17 2017,23004,9953,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,9953,16847,173,169,2700,17020,23004,9542,0,0,0,152,193,23004,9953,16847,4523,782,2700,21370,23000,46286,0,32,0,732,837,23004,9953,16847,123,116,2700,16970,23004,9555,0,0,0,82,152,23004,9953,16847,173,104,2700,17020,23004,9553,0,0,0,76,140,23004,9953,16847,173,160,2700,17020,23004,9672,0,0,0,123,193,
Tue Oct 10 07:22:18 2017,23004,10194,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,10194,16723,47,149,2700,16770,23004,10055,0,0,0,128,164,23004,10194,16723,4637,782,2700,21360,23000,46286,0,32,0,732,837,23004,10194,16723,73,105,2700,16650,23004,10187,0,0,0,76,140,23004,10194,16723,57,77,2700,16780,23004,10064,0,0,0,5,117,23004,10194,16723,37,143,2700,16760,23004,10074,0,0,0,5,181,
Tue Oct 10 07:22:18 2017,23004,10194,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,10194,16723,47,149,2700,16770,23004,10055,0,0,0,128,164,23004,10194,16723,4637,782,2700,21360,23000,46286,0,32,0,732,837,23004,10194,16723,73,105,2700,16650,23004,10187,0,0,0,76,140,23004,10194,16723,57,77,2700,16780,23004,10064,0,0,0,5,117,23004,10194,16723,37,143,2700,16760,23004,10074,0,0,0,5,181,
Tue Oct 10 07:22:18 2017,23004,10194,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,10194,16723,47,149,2700,16770,23004,10055,0,0,0,128,164,23004,10194,16723,4637,782,2700,21360,23000,46286,0,32,0,732,837,23004,10194,16723,73,105,2700,16650,23004,10187,0,0,0,76,140,23004,10194,16723,57,77,2700,16780,23004,10064,0,0,0,5,117,23004,10194,16723,37,143,2700,16760,23004,10074,0,0,0,5,181,
Tue Oct 10 07:22:18 2017,23004,10194,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,10194,16723,47,149,2700,16770,23004,10055,0,0,0,128,164,23004,10194,16723,4637,782,2700,21360,23000,46286,0,32,0,732,837,23004,10194,16723,73,105,2700,16650,23004,10187,0,0,0,76,140,23004,10194,16723,57,77,2700,16780,23004,10064,0,0,0,5,117,23004,10194,16723,37,143,2700,16760,23004,10074,0,0,0,5,181,
Tue Oct 10 07:30:20 2017,23004,10676,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,10676,16501,11,136,2800,16490,23004,10447,0,0,0,117,158,23004,10676,16501,4869,782,2800,21370,23000,46286,0,32,0,732,837,23004,10676,16501,149,105,2800,16650,23004,10187,0,0,0,76,140,23004,10676,16501,19,88,2800,16520,23004,10441,0,0,0,58,123,23004,10676,16501,61,120,2800,16440,23004,10573,0,0,0,82,164,
Tue Oct 10 07:30:20 2017,23004,10676,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,10676,16501,11,136,2800,16490,23004,10447,0,0,0,117,158,23004,10676,16501,4869,782,2800,21370,23000,46286,0,32,0,732,837,23004,10676,16501,149,105,2800,16650,23004,10187,0,0,0,76,140,23004,10676,16501,19,88,2800,16520,23004,10441,0,0,0,58,123,23004,10676,16501,61,120,2800,16440,23004,10573,0,0,0,82,164,
Tue Oct 10 07:34:21 2017,23004,10917,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,10917,16369,131,136,2800,16500,23004,10447,0,0,0,117,158,23004,10917,16369,5001,782,2800,21370,23000,46286,0,32,0,732,837,23004,10917,16369,21,85,2800,16390,23004,10698,0,0,0,5,128,23004,10917,16369,141,88,2800,16510,23004,10441,0,0,0,58,123,23004,10917,16369,81,120,2800,16450,23004,10573,0,0,0,82,164,
Tue Oct 10 07:34:21 2017,23004,10917,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,10917,16369,131,136,2800,16500,23004,10447,0,0,0,117,158,23004,10917,16369,5001,782,2800,21370,23000,46286,0,32,0,732,837,23004,10917,16369,21,85,2800,16390,23004,10698,0,0,0,5,128,23004,10917,16369,141,88,2800,16510,23004,10441,0,0,0,58,123,23004,10917,16369,81,120,2800,16450,23004,10573,0,0,0,82,164,
Tue Oct 10 07:38:22 2017,23004,11158,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,11158,16234,46,122,2800,16280,23004,10958,0,0,0,5,146,23004,11158,16234,5136,782,2800,21370,23000,46286,0,32,0,732,837,23004,11158,16234,146,85,2800,16380,23004,10698,0,0,0,5,128,23004,11158,16234,46,84,2800,16280,23004,10953,0,0,0,58,123,23004,11158,16234,24,109,2800,16210,23004,11082,0,0,0,76,140,
Tue Oct 10 07:38:22 2017,23004,11158,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,11158,16234,46,122,2800,16280,23004,10958,0,0,0,5,146,23004,11158,16234,5136,782,2800,21370,23000,46286,0,32,0,732,837,23004,11158,16234,146,85,2800,16380,23004,10698,0,0,0,5,128,23004,11158,16234,46,84,2800,16280,23004,10953,0,0,0,58,123,23004,11158,16234,24,109,2800,16210,23004,11082,0,0,0,76,140,
Tue Oct 10 07:42:23 2017,23004,11399,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,11399,16096,76,120,2800,16020,23004,11343,0,0,0,105,134,23004,11399,16096,5254,782,2800,21350,23000,46286,0,32,0,732,837,23004,11399,16096,43,91,2800,16139,23004,11209,0,0,0,5,123,23004,11399,16096,164,84,2800,16260,23004,10953,0,0,0,58,123,23004,11399,16096,124,109,2800,16220,23004,11082,0,0,0,76,140,
Tue Oct 10 07:42:23 2017,23004,11399,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,11399,16096,76,120,2800,16020,23004,11343,0,0,0,105,134,23004,11399,16096,5254,782,2800,21350,23000,46286,0,32,0,732,837,23004,11399,16096,43,91,2800,16139,23004,11209,0,0,0,5,123,23004,11399,16096,164,84,2800,16260,23004,10953,0,0,0,58,123,23004,11399,16096,124,109,2800,16220,23004,11082,0,0,0,76,140,
Tue Oct 10 07:46:23 2017,23004,11639,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,11639,15916,104,120,2800,16020,23004,11343,0,0,0,105,134,23004,11639,15916,5444,782,2800,21360,23000,46286,0,32,0,732,837,23004,11639,15916,36,94,2800,15880,23004,11593,0,0,0,70,128,23004,11639,15916,34,81,2800,15950,23004,11462,0,0,0,58,123,23004,11639,15916,54,90,2800,15970,23004,11471,0,0,0,52,123,
Tue Oct 10 07:46:23 2017,23004,11639,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,11639,15916,104,120,2800,16020,23004,11343,0,0,0,105,134,23004,11639,15916,5444,782,2800,21360,23000,46286,0,32,0,732,837,23004,11639,15916,36,94,2800,15880,23004,11593,0,0,0,70,128,23004,11639,15916,34,81,2800,15950,23004,11462,0,0,0,58,123,23004,11639,15916,54,90,2800,15970,23004,11471,0,0,0,52,123,
Tue Oct 10 07:50:24 2017,23004,11880,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,11880,15766,66,102,2800,15700,23004,11847,0,0,0,5,140,23004,11880,15766,5604,782,2800,21370,23000,46286,0,32,0,732,837,23004,11880,15766,114,94,2800,15880,23004,11593,0,0,0,70,128,23004,11880,15766,36,82,2800,15730,23004,11855,0,0,0,46,123,23004,11880,15766,77,92,2800,15689,23004,11866,0,0,0,17,134,
Tue Oct 10 07:50:24 2017,23004,11880,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,11880,15766,66,102,2800,15700,23004,11847,0,0,0,5,140,23004,11880,15766,5604,782,2800,21370,23000,46286,0,32,0,732,837,23004,11880,15766,114,94,2800,15880,23004,11593,0,0,0,70,128,23004,11880,15766,36,82,2800,15730,23004,11855,0,0,0,46,123,23004,11880,15766,77,92,2800,15689,23004,11866,0,0,0,17,134,
Tue Oct 10 07:54:25 2017,23004,12121,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,12121,15609,101,102,2800,15710,23004,11847,0,0,0,5,140,23004,12121,15609,5761,782,2800,21370,23000,46286,0,32,0,732,837,23004,12121,15609,51,77,2800,15660,23004,11976,0,0,0,52,111,23004,12121,15609,101,82,2800,15710,23004,11855,0,0,0,46,123,23004,12121,15609,71,92,2800,15680,23004,11866,0,0,0,17,134,
Tue Oct 10 07:54:25 2017,23004,12121,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,12121,15609,101,102,2800,15710,23004,11847,0,0,0,5,140,23004,12121,15609,5761,782,2800,21370,23000,46286,0,32,0,732,837,23004,12121,15609,51,77,2800,15660,23004,11976,0,0,0,52,111,23004,12121,15609,101,82,2800,15710,23004,11855,0,0,0,46,123,23004,12121,15609,71,92,2800,15680,23004,11866,0,0,0,17,134,
Tue Oct 10 07:54:25 2017,23004,12121,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,12121,15609,101,102,2800,15710,23004,11847,0,0,0,5,140,23004,12121,15609,5761,782,2800,21370,23000,46286,0,32,0,732,837,23004,12121,15609,51,77,2800,15660,23004,11976,0,0,0,52,111,23004,12121,15609,101,82,2800,15710,23004,11855,0,0,0,46,123,23004,12121,15609,71,92,2800,15680,23004,11866,0,0,0,17,134,
